YEAR,PRIMARY_SAMPLE_UNIT,STRAT,PROT,richness,simpson,shannon
2009,517U,FMLR,0,37,6.1816535235600645,11.642317975261493
2009,518U,FMLR,0,41,8.4577622771405,13.618250117882623
2009,519U,FMLR,0,31,7.7221801665404985,13.747633521783957
2009,520U,FMLR,0,32,7.174873327270366,13.34906874434841
2009,521U,FMLR,0,43,4.486171188884519,9.630375007028631
2009,A35U,FMLR,0,53,10.456908983532701,17.09406246435051
2009,A98U,FMLR,0,32,6.399488010922434,9.0068246599028
2009,B02U,FMLR,0,14,5.795381389717392,7.330084813752068
2009,B03U,FMLR,0,37,9.805113351771592,14.948455457073441
2009,B18U,FMLR,0,47,12.992977528089881,19.9104034813948
2009,B39U,FMLR,0,38,4.218217916848054,8.640280755095421
2009,B66U,FMLR,0,28,8.88758037381024,12.894832536883301
2009,B86U,FMLR,0,31,6.439249269941268,10.797211480406238
2009,C17U,FMLR,0,32,11.651135926068543,16.376219581446282
2009,C31U,FMLR,0,43,6.842070651715706,11.559922489092509
2009,C69U,FMLR,0,45,7.988823046945144,12.8919574842352
2009,066U,FMLR,1,32,5.43440860215054,10.627498667907632
2009,067U,FMLR,1,32,12.32251521298175,15.932627628188257
2009,069H,FMLR,1,18,6.032721864154683,8.50483750740884
2009,069U,FMLR,1,23,9.207393629388513,12.940167883638363
2009,121U,FMLR,1,30,8.645922932602106,11.75794517083778
2009,122U,FMLR,1,38,8.976384843458156,12.68870701830229
2009,123U,FMLR,1,35,7.625375414932295,11.904516115652305
2009,124U,FMLR,1,46,8.772221757672042,15.437589862317434
2009,144U,FMLR,1,30,4.176334106728538,8.445196562479925
2009,145U,FMLR,1,38,2.0546972896522115,3.8757366869968624
2009,146U,FMLR,1,54,13.088097590309697,20.432764163331264
2009,148U,FMLR,1,33,9.146555935515389,13.954775923244547
2009,149U,FMLR,1,37,10.285490332694652,14.941830069066372
2009,150U,FMLR,1,41,8.890565567126023,14.970105350152174
2009,189U,FMLR,1,32,7.919515090920455,12.206477253016923
2009,212H,FMLR,1,16,5.0365541327124586,6.861964686890309
2009,212U,FMLR,1,21,5.60794726240615,8.742660452857454
2009,232U,FMLR,1,39,4.587183672730456,9.103677610314937
2009,233U,FMLR,1,46,3.096076644869752,7.030940695309356
2009,234U,FMLR,1,37,10.584546722454672,14.964681256672009
2009,235U,FMLR,1,49,5.6528290821770675,9.932018086213015
2009,325U,FMLR,1,38,4.208992568902266,8.762768223848513
2009,341U,FMLR,1,45,14.365935620799435,20.571606985821774
2009,343U,FMLR,1,38,8.64350350008537,14.746748512246292
2009,348U,FMLR,1,15,5.896869279689003,7.252783536823715
2009,349U,FMLR,1,17,8.03921568627451,9.869985804720791
2009,375U,FMLR,1,54,11.524695181298556,18.260231610147
2009,378U,FMLR,1,44,7.1037280476532825,13.81470358277943
2009,379U,FMLR,1,35,4.740997267389952,7.976440162851793
2009,400U,FMLR,1,43,8.157184971460829,16.352179118434382
2009,401U,FMLR,1,36,5.021272855133613,9.051685777709805
2009,402U,FMLR,1,28,8.121628017037388,12.270242904934449
2009,403U,FMLR,1,46,4.471078841534184,10.146635362036776
2009,404U,FMLR,1,27,7.022499999999998,11.078808357141668
2009,405U,FMLR,1,41,7.071271574244225,14.527238590778492
2009,406U,FMLR,1,34,7.761898404645884,13.10228133045634
2009,423U,FMLR,1,41,9.034892254319834,16.305656318374385
2009,424U,FMLR,1,43,5.668383913508808,12.132264742864928
2009,425U,FMLR,1,38,7.563204612267033,12.32244444968082
2009,426U,FMLR,1,41,9.409115386498263,14.895472142774922
2009,427U,FMLR,1,40,8.731170710367802,14.521460942661946
2009,428U,FMLR,1,40,3.5725939095463994,6.136730560634877
2009,052U,FSLR,0,31,5.942402161454069,8.577952973024084
2009,057U,FSLR,0,34,8.245723862572092,12.808988276375011
2009,089U,FSLR,0,36,6.566598636836228,11.71711947955868
2009,107U,FSLR,0,40,8.978312662822024,14.145440414799012
2009,184U,FSLR,0,41,3.7934663970566613,8.27365499799761
2009,198U,FSLR,0,32,5.847853768252195,9.58226169928959
2009,199U,FSLR,0,33,7.715451937927483,12.132431117900245
2009,204U,FSLR,0,44,9.518904435844005,14.567950685570922
2009,210U,FSLR,0,34,9.231177041590959,13.645295668312912
2009,211U,FSLR,0,37,5.08539499319928,10.43961015404141
2009,308U,FSLR,0,36,10.17415086668884,14.181505858107712
2009,311U,FSLR,0,28,8.498582261787007,11.836843698442296
2009,312U,FSLR,0,36,9.289485404267383,14.256626273133085
2009,314U,FSLR,0,19,5.6722689075630255,8.317615077440987
2009,315U,FSLR,0,32,7.40520051550299,12.255624728743216
2009,316U,FSLR,0,33,12.854318310877083,17.654514654057866
2009,317U,FSLR,0,39,9.697830478700045,15.929087450509149
2009,318U,FSLR,0,27,4.8679385950049125,9.488904502617533
2009,319U,FSLR,0,35,8.62238251601443,13.531776370153212
2009,320U,FSLR,0,36,13.035793250177301,17.79202122921937
2009,321U,FSLR,0,32,11.282429170372254,16.222786678823766
2009,322U,FSLR,0,34,4.419454061483323,8.315220256311797
2009,350U,FSLR,0,11,5.012643937683451,6.257156267444114
2009,351U,FSLR,0,13,4.884393063583815,6.259815634787789
2009,353U,FSLR,0,24,9.502539322518613,12.902185385728309
2009,360U,FSLR,0,30,8.347035248175931,13.062351438804368
2009,366U,FSLR,0,31,9.7384185810382,12.994199699068414
2009,367U,FSLR,0,36,10.417359581950246,14.489722895320671
2009,381U,FSLR,0,41,11.735925510819898,16.712254408641908
2009,472U,FSLR,0,31,10.63622229132424,13.99352489126285
2009,473U,FSLR,0,41,10.688503023107636,14.053222042190713
2009,474U,FSLR,0,30,6.112181748776736,8.39449998551456
2009,475U,FSLR,0,22,4.9203147949229455,7.118363665212064
2009,476U,FSLR,0,38,5.638709339753488,8.77240939793016
2009,477U,FSLR,0,18,4.740075802912426,6.881199338475641
2009,491U,FSLR,0,12,2.8368765482308578,3.7891849681683656
2009,492U,FSLR,0,21,5.0654858343915565,6.800139112363757
2009,493U,FSLR,0,23,6.6343632529568195,10.531172588512979
2009,494U,FSLR,0,31,11.233139534883716,15.87408059985208
2009,498U,FSLR,0,34,8.771812322206616,12.919835510565498
2009,068U,FSLR,1,43,9.683594202898547,15.32621353295842
2009,078U,FSLR,1,21,4.5139776916973915,6.824193369524096
2009,079U,FSLR,1,17,5.110876451953538,7.48288364252973
2009,080U,FSLR,1,27,5.85601935874168,9.142380845205588
2009,081U,FSLR,1,21,5.461212976022565,8.80794857615676
2009,096U,FSLR,1,23,4.206213259625492,6.819517136035825
2009,147U,FSLR,1,30,5.27071101060188,9.27567122156924
2009,190U,FSLR,1,32,6.89440016508035,11.653418263033792
2009,191U,FSLR,1,27,3.447715510045077,5.9718574049329884
2009,192U,FSLR,1,39,10.660822375286992,15.94750971749725
2009,215U,FSLR,1,28,6.8739690928016675,11.640366404370907
2009,323U,FSLR,1,32,11.738557993730401,15.927491038038331
2009,326U,FSLR,1,35,7.62308142413467,12.847149975376208
2009,342U,FSLR,1,26,7.842444143970125,11.23704220149554
2009,354U,FSLR,1,21,6.672827249121735,8.803281832155132
2009,355U,FSLR,1,15,5.038600995428237,6.759038258301227
2009,356U,FSLR,1,37,7.819469201822142,12.648740626635126
2009,357U,FSLR,1,16,5.411739775376139,7.192497256299685
2009,369U,FSLR,1,28,8.946575582413738,12.30803271030079
2009,A83U,FSLR,1,31,9.328968146978394,12.88234787098332
2009,082U,HRRF,0,38,12.143742255266412,19.282459010514795
2009,083U,HRRF,0,48,8.09889818133546,14.786564352969725
2009,085U,HRRF,0,43,8.857556037599418,14.578324710685514
2009,086U,HRRF,0,42,8.487786628047308,12.961991019616237
2009,087U,HRRF,0,51,9.966627450523589,16.791625899526505
2009,088U,HRRF,0,55,12.74122218624231,20.83309512712876
2009,090U,HRRF,0,45,8.006248372819579,13.265493756298918
2009,091U,HRRF,0,40,9.124858811759772,14.539070476619449
2009,092U,HRRF,0,53,9.874722640926493,16.824719508284367
2009,093U,HRRF,0,50,11.525971105917531,19.10370904594513
2009,300U,HRRF,0,49,13.297795279418565,20.089377356417675
2009,302U,HRRF,0,40,13.445770445770435,19.39855496853762
2009,358U,HRRF,0,39,4.420398278059202,8.554161671270212
2009,359U,HRRF,0,42,9.756107815200634,16.623286288565186
2009,361U,HRRF,0,42,5.988919953768571,10.597347030241316
2009,363U,HRRF,0,48,6.639781840734006,11.50487133261484
2009,364U,HRRF,0,46,9.586519634850267,15.375134152070293
2009,365U,HRRF,0,46,5.315114686324809,9.205455770767156
2009,380U,HRRF,0,40,6.807743535571579,14.483420409120997
2009,420U,HRRF,0,46,5.717283976120141,10.074260962324189
2009,422U,HRRF,0,43,4.761456100031912,7.886961420100625
2009,495U,HRRF,0,46,7.014290623319191,12.268116881379001
2009,508U,HRRF,0,45,7.7792877182190185,14.136708071507247
2009,509U,HRRF,0,49,8.548764454336185,13.432810247927335
2009,510U,HRRF,0,41,11.158756871984748,17.882900774866062
2009,511U,HRRF,0,42,6.284118620576728,10.435955017795777
2009,C08U,HRRF,0,42,8.824239368530762,15.405674777404354
2009,094U,HRRF,1,60,4.104350066720181,8.861998611141653
2009,095U,HRRF,1,53,7.1296295539694166,14.254705025868411
2009,097U,HRRF,1,39,11.927963014146094,17.39984448760952
2009,098U,HRRF,1,43,8.012558458972434,13.330538997449022
2009,099U,HRRF,1,50,6.269661623744081,14.49450942266465
2009,100U,HRRF,1,52,14.44,22.640251535263552
2009,101U,HRRF,1,54,15.00298294533429,23.515326243568833
2009,102U,HRRF,1,44,7.45545679342378,13.300112208310576
2009,103U,HRRF,1,48,12.751523257541976,19.48120158672647
2009,104U,HRRF,1,38,13.15442351280051,18.941865060305776
2009,105U,HRRF,1,37,10.961073205208354,16.61873290430326
2009,213U,HRRF,1,37,10.150767749184096,15.024770274651496
2009,214U,HRRF,1,43,11.789803350327746,15.768654241216371
2009,299U,HRRF,1,38,7.961613958560523,14.585704264095037
2009,304U,HRRF,1,45,3.9368239362291466,7.226614327674481
2009,305U,HRRF,1,41,2.850062546667572,6.9847786847985756
2009,307U,HRRF,1,38,11.150772575787276,15.315165559171298
2009,324U,HRRF,1,51,4.670953239379054,10.490744385724714
2009,340U,HRRF,1,44,8.39897783288475,16.330668586238104
2009,370U,HRRF,1,43,10.873914261697957,16.608670636974814
2009,371U,HRRF,1,32,8.427456864216053,13.453025865447522
2009,372U,HRRF,1,51,11.264697069575114,18.150937909808956
2009,373U,HRRF,1,48,3.8398187762425895,7.5936350188027255
2009,374U,HRRF,1,40,6.448924840356528,11.501928262436023
2009,376U,HRRF,1,50,11.405747601540236,17.134951684721116
2009,377U,HRRF,1,56,8.909090909090908,17.775029105412315
2009,399U,HRRF,1,48,5.436488326357725,12.289572991683755
2009,404H,HRRF,1,37,5.818590236901765,10.415006226804685
2009,A58U,HRRF,1,46,14.251116071428575,20.852670731187676
2009,D01U,HRRF,1,55,12.220109251767072,19.463368003194343
2009,001U,INPR,0,43,12.733079024692,20.323319062355537
2009,005U,INPR,0,42,4.4574806877809285,8.541544113088898
2009,006U,INPR,0,32,9.71790202148971,15.747956774419196
2009,160H,INPR,0,32,5.795460256302873,10.137432719718754
2009,162U,INPR,0,31,10.371554241079886,14.13854353977999
2009,252U,INPR,0,48,4.889051833266862,9.017433435312913
2009,253U,INPR,0,40,11.179354838709676,17.981478372727004
2009,254U,INPR,0,22,5.419460061960102,7.513959001822508
2009,255U,INPR,0,32,2.3375536476598855,3.159944266665549
2009,431U,INPR,0,23,4.566085236468261,6.61321504274028
2009,432U,INPR,0,36,3.337199466282202,6.508157652514434
2009,433U,INPR,0,37,7.0256367171559555,12.024060487936726
2009,434U,INPR,0,31,9.956281294372621,15.169840131715075
2009,435U,INPR,0,18,5.049421661409043,7.970763898692431
2009,436U,INPR,0,17,11.184466019417478,13.35581602957577
2009,438U,INPR,0,13,3.092651757188498,5.512844568866383
2009,B44U,INPR,0,38,4.856129658594467,9.106457333918293
2009,B45U,INPR,0,36,10.22249988387756,14.522993855542904
2009,C45U,INPR,0,27,3.792301916359244,7.682653568956829
2009,007U,INPR,1,33,5.930087100359256,9.903402460150085
2009,008U,INPR,1,34,7.463588639116973,12.261045600799957
2009,009U,INPR,1,36,5.162919433281961,9.512234912314725
2009,010U,INPR,1,40,9.821711223281607,15.192685457439255
2009,011U,MCPR,0,48,2.0687645957345975,5.038976997499263
2009,012U,MCPR,0,41,14.898674647285167,21.826948482812757
2009,013U,MCPR,0,52,11.919984831247634,20.359030775762285
2009,014U,MCPR,0,48,19.986168741355478,28.226866084170087
2009,015U,MCPR,0,41,7.07589637226095,13.522988252576024
2009,018U,MCPR,0,34,8.284494611965595,12.949640789344928
2009,019U,MCPR,0,39,8.217611241217801,15.043816123520195
2009,020U,MCPR,0,37,7.76703160320908,12.465415790847825
2009,022U,MCPR,0,39,1.9279862329348845,4.040606008605773
2009,023U,MCPR,0,37,8.591472949025329,15.20956369150605
2009,024U,MCPR,0,48,3.41971639110781,9.79066836459453
2009,027U,MCPR,0,42,3.111232847427281,7.459313338422501
2009,028U,MCPR,0,43,5.0747829957712005,9.20708155909677
2009,029U,MCPR,0,39,6.23082847544053,10.135516161000355
2009,164U,MCPR,0,39,8.50152638464893,13.543328378872399
2009,165U,MCPR,0,35,15.62125340599456,21.711011013310205
2009,166U,MCPR,0,26,3.9169711827559084,8.345107719471304
2009,167U,MCPR,0,41,5.95206269453793,11.650378066416199
2009,169U,MCPR,0,41,10.828365952270202,16.94836878048909
2009,170U,MCPR,0,44,11.150391251060618,18.57508646403679
2009,171U,MCPR,0,34,10.118038606611936,15.780259233149172
2009,258U,MCPR,0,36,8.122474081883679,13.27902182142053
2009,260U,MCPR,0,37,11.925969026944772,17.576106173327084
2009,262U,MCPR,0,25,11.36621851921985,14.5008608478747
2009,263U,MCPR,0,24,4.574787225077949,8.415887735162546
2009,264U,MCPR,0,33,9.681892744479496,14.79491461848492
2009,265U,MCPR,0,29,6.052768560088491,10.105023518873248
2009,266U,MCPR,0,27,8.99599198396794,12.971253207267189
2009,268U,MCPR,0,28,9.465894997933033,14.917034536317537
2009,269U,MCPR,0,31,7.407614781634938,12.5834519919855
2009,270U,MCPR,0,23,6.455220890847506,9.630541218676862
2009,272U,MCPR,0,39,4.805760082602975,8.132161334769181
2009,273U,MCPR,0,32,10.150799865756792,15.254617522663025
2009,280U,MCPR,0,34,7.536947112028173,11.78374439508
2009,313U,MCPR,0,24,8.636528575748407,12.882576813569289
2009,439U,MCPR,0,37,10.165226690681898,15.403999468111497
2009,440U,MCPR,0,39,10.216469770674083,15.895098556552961
2009,441U,MCPR,0,33,11.234989075018214,15.59073465060687
2009,442U,MCPR,0,44,3.1470022147743095,5.789459157968728
2009,443U,MCPR,0,34,9.181028621559378,14.88582556533252
2009,444U,MCPR,0,33,6.709854092678962,10.24408557174341
2009,445U,MCPR,0,36,1.849388643291708,3.7733956543860083
2009,446U,MCPR,0,27,4.605711328097785,7.053432043354991
2009,447U,MCPR,0,32,5.047468039310307,8.41498977842625
2009,448U,MCPR,0,34,9.029315203060776,13.403053131103004
2009,449U,MCPR,0,37,4.511121657570344,9.426905969997868
2009,450U,MCPR,0,44,8.039854013126718,13.123462750796982
2009,451U,MCPR,0,29,2.489580712272399,4.833482205875637
2009,452U,MCPR,0,32,3.2068491964318846,6.368539363340068
2009,453U,MCPR,0,36,4.49170932160623,8.56791064073377
2009,454U,MCPR,0,33,7.202778849864918,13.057588128888657
2009,455U,MCPR,0,41,4.197116534738208,6.800004335258747
2009,456U,MCPR,0,39,8.943975379942247,12.687817327342337
2009,457U,MCPR,0,28,5.285569439060032,7.8602353619312755
2009,458U,MCPR,0,30,5.952675916749257,10.122172947227371
2009,459U,MCPR,0,43,9.736703528172725,17.812228729023975
2009,461U,MCPR,0,41,6.139714099848209,11.875277809271978
2009,462U,MCPR,0,43,12.725121598527666,18.478003762757012
2009,463U,MCPR,0,27,6.360073438495259,9.358571471768848
2009,A11U,MCPR,0,41,9.51760899323848,15.656900975667666
2009,A12U,MCPR,0,34,6.02247831575518,11.162040341371807
2009,A13U,MCPR,0,40,11.435642642712534,16.371897924631607
2009,A14U,MCPR,0,45,11.133612708313029,18.910540704843147
2009,A94U,MCPR,0,55,5.291869696555702,12.529077387691203
2009,A96U,MCPR,0,34,7.355981961805032,12.606718477479788
2009,030U,MCPR,1,33,9.128290217965151,13.341794041399252
2009,032U,MCPR,1,35,10.86649319455564,16.40989018045716
2009,033U,MCPR,1,44,8.548790039988456,17.388405244300888
2009,274U,MCPR,1,28,5.591224844843115,7.784462001280066
2009,275U,MCPR,1,40,7.242211710977004,11.95363736663524
2009,276U,MCPR,1,29,7.138410381933221,10.86983532584403
2009,277U,MCPR,1,41,5.851083040639982,11.888504115814092
2009,A17U,MCPR,1,28,7.185493155942177,10.794535239383823
2009,034U,OFPR,0,49,12.320499831138122,21.08287746024071
2009,036U,OFPR,0,48,8.024203460338473,17.062819593917247
2009,037U,OFPR,0,35,13.799897383273484,19.759979154755637
2009,039U,OFPR,0,34,10.141427022891024,16.160074416905804
2009,041U,OFPR,0,43,9.202080645604019,16.253448852817574
2009,042U,OFPR,0,42,11.09744703965236,18.237639014058963
2009,043U,OFPR,0,47,4.277256081249366,8.474347415265983
2009,044U,OFPR,0,37,9.543373493975905,14.708744924264138
2009,060U,OFPR,0,48,9.294288773550855,15.885556373045178
2009,076U,OFPR,0,51,14.6627075036126,22.842508968439304
2009,113U,OFPR,0,48,7.2091239734706996,12.448001137120306
2009,173U,OFPR,0,42,10.574412532637073,16.383442387453755
2009,174U,OFPR,0,47,8.031214138168464,15.600383504361549
2009,175U,OFPR,0,37,4.592502509002893,9.499386125342646
2009,176U,OFPR,0,40,2.63520036536693,5.722929905864898
2009,180U,OFPR,0,33,6.659917904592113,9.697324205150199
2009,188U,OFPR,0,41,1.3767633761505333,2.2378117482298223
2009,259U,OFPR,0,25,10.075436982520705,14.314604621053059
2009,271U,OFPR,0,35,11.560205290169755,17.721495303892116
2009,278U,OFPR,0,41,8.350295857988169,13.980996339530416
2009,282U,OFPR,0,35,6.947751304102637,12.705674526802312
2009,284U,OFPR,0,34,4.286294123012376,7.732881954213455
2009,285U,OFPR,0,34,9.647846889952149,15.541289424975428
2009,287U,OFPR,0,39,6.739995319447695,11.315325438060194
2009,288U,OFPR,0,21,4.440922954515317,7.403991192220193
2009,289U,OFPR,0,40,5.953451253336125,9.82164634470144
2009,291U,OFPR,0,40,8.384010016097301,13.890353448855407
2009,292U,OFPR,0,37,7.719428881103662,12.64176224149429
2009,293U,OFPR,0,35,3.341795635404971,7.0934974037630285
2009,295U,OFPR,0,35,9.712892848304874,15.129950317787367
2009,296U,OFPR,0,25,5.4839291542835555,9.70916236981279
2009,297U,OFPR,0,34,12.75033254885911,17.956256366355436
2009,301U,OFPR,0,52,14.747011398387542,23.125277158342787
2009,303U,OFPR,0,34,15.015751907457544,19.014983824418
2009,310U,OFPR,0,15,5.756952841596133,8.687789965737668
2009,465U,OFPR,0,51,5.976380529847083,12.645079994118706
2009,466U,OFPR,0,36,14.976003379805666,20.454915553125954
2009,467U,OFPR,0,36,9.250019079600095,13.923073388174753
2009,468U,OFPR,0,38,6.623019535456083,10.931252953839383
2009,469U,OFPR,0,42,8.936406049077021,14.468871231140566
2009,470U,OFPR,0,40,6.74474621238567,12.347393341087088
2009,A21U,OFPR,0,37,9.947192391105533,14.563771455648553
2009,A23U,OFPR,0,39,7.870975896457144,12.446661208547567
2009,A24U,OFPR,0,46,9.507404767561573,16.43251641224449
2009,B57U,OFPR,0,34,5.956789363535642,10.720458894966793
2009,B58U,OFPR,0,34,4.257492403328633,7.57866270897249
2009,B59U,OFPR,0,45,5.710227253907636,11.047900722418438
2009,B60U,OFPR,0,33,4.521319058454882,8.997337112991422
2009,045U,OFPR,1,45,11.791876839993256,18.388946814067488
2009,046U,OFPR,1,45,4.86915052983672,11.026537102205607
2009,047U,OFPR,1,46,11.79277140218969,17.975053516415628
2009,048U,OFPR,1,50,11.605319323592184,21.243304811292017
2009,298U,OFPR,1,45,14.391037515202543,20.476903477719997
2009,306U,OFPR,1,32,14.656100258016947,19.175737944114328
2010,491U,FDLR,0,36,7.131725417439703,14.41033991171434
2010,506U,FDLR,0,40,8.837301300142315,13.881328190878847
2010,508U,FDLR,0,37,3.9985328857391527,8.513988316651298
2010,510U,FDLR,0,44,2.778811019938553,6.1387516174955215
2010,514U,FDLR,0,40,2.2716510225412065,4.967400604956259
2010,565U,FDLR,0,42,3.494403531443205,7.371868177621875
2010,582U,FDLR,0,43,5.883675366788364,10.565303663189452
2010,585U,FDLR,0,34,1.876294615225913,3.6685905260366813
2010,593U,FDLR,0,36,4.318367917557069,7.597448694846191
2010,601U,FDLR,0,51,2.272839763806142,4.964395486308102
2010,603U,FDLR,0,41,2.9622705255889006,5.982242768626988
2010,623U,FDLR,0,39,2.0294535512517937,3.672332593117595
2010,624U,FDLR,0,44,2.4903174516199424,4.410746732313684
2010,686U,FDLR,0,52,14.24084766195039,22.91253641712776
2010,687U,FDLR,0,48,6.707434372379477,11.973379830033286
2010,692U,FDLR,0,47,2.3833206510555005,5.559647011888288
2010,720U,FDLR,0,40,6.132070642436655,11.075184921697474
2010,721U,FDLR,0,45,14.223423827686778,20.692676775765882
2010,722U,FDLR,0,44,10.20277968184934,19.105931617999612
2010,723U,FDLR,0,39,11.269071161432448,17.55308964893994
2010,724U,FDLR,0,39,8.039935587761676,15.911936776507536
2010,725U,FDLR,0,37,10.435656785319143,15.617159631941783
2010,790U,FDLR,0,28,8.360780487804877,12.8073857598668
2010,800U,FDLR,0,39,4.49093859492736,8.223119374952356
2010,801U,FDLR,0,34,3.8497559226450004,7.006472159577574
2010,802U,FDLR,0,42,8.956803062061425,14.79397203398774
2010,803U,FDLR,0,36,5.0154556140885544,10.421990553928035
2010,804U,FDLR,0,38,8.573394880402857,15.525277311747343
2010,805U,FDLR,0,34,8.33800189421118,13.883653435974779
2010,807U,FDLR,0,47,2.7075573211399786,4.426433048025333
2010,808U,FDLR,0,47,9.45845338155813,13.567060757853731
2010,A99U,FDLR,0,41,10.3075777418278,15.305986959817382
2010,445U,FMLR,0,41,5.331484686686531,10.141990184374295
2010,446U,FMLR,0,22,2.3002810151783435,4.050034882504108
2010,448U,FMLR,0,51,9.326560119800677,16.64934943698573
2010,449U,FMLR,0,47,8.897977773729277,14.911438084112714
2010,450U,FMLR,0,34,7.49211356466877,12.033637162498344
2010,451U,FMLR,0,13,2.9005892492083216,4.864738248297416
2010,452U,FMLR,0,38,7.597182571838184,13.058256828735015
2010,453U,FMLR,0,24,5.832680669277323,8.816300503600871
2010,458U,FMLR,0,38,10.735565887822961,16.460165004564406
2010,459H,FMLR,0,6,4.608219178082192,5.1709339923075746
2010,459U,FMLR,0,39,10.15038376981525,16.232891593168098
2010,464U,FMLR,0,18,6.1037402964008445,8.185119815844116
2010,465U,FMLR,0,30,8.343746475696399,11.921337985529792
2010,475U,FMLR,0,30,6.8330858698342025,10.351621247980484
2010,476U,FMLR,0,32,5.3923932188463235,9.389787372240647
2010,477U,FMLR,0,18,4.752095594792223,6.933434952620357
2010,492U,FMLR,0,40,11.040269304927781,16.097762700716284
2010,493U,FMLR,0,45,7.981506375005091,14.785246575817588
2010,494U,FMLR,0,35,6.630051800958738,11.440924572071609
2010,496U,FMLR,0,29,5.865850895082708,9.445429445445068
2010,497U,FMLR,0,30,4.248247958962503,7.794803621726213
2010,498U,FMLR,0,17,5.382775119617223,7.49304124474583
2010,499U,FMLR,0,24,4.7839611016751595,8.083565497952886
2010,505U,FMLR,0,24,7.877034677990088,10.843766902685509
2010,507U,FMLR,0,42,11.451726568005634,17.483544311071913
2010,509U,FMLR,0,50,11.47621383030898,17.525673745696782
2010,511U,FMLR,0,38,1.5622025752232203,2.7023366333243595
2010,512U,FMLR,0,37,8.994505390401482,14.02852948442233
2010,513U,FMLR,0,25,10.334502923976608,14.04268544499789
2010,541U,FMLR,0,38,7.623053466151654,12.541291757518016
2010,561U,FMLR,0,21,4.14914703493095,6.003130076150822
2010,562U,FMLR,0,28,6.113545660849831,9.798032807467521
2010,563U,FMLR,0,24,7.545124018948068,10.5837295742492
2010,564U,FMLR,0,16,4.111675126903554,6.241205743323618
2010,567H,FMLR,0,10,6.437956204379563,7.736913018545871
2010,567U,FMLR,0,22,7.111277072442124,10.390742528315592
2010,568U,FMLR,0,32,6.509458187109474,11.109355308410573
2010,569U,FMLR,0,29,5.695932750275964,9.327012313930407
2010,572U,FMLR,0,40,11.022971848225213,15.651659255362778
2010,575U,FMLR,0,12,5.027586206896553,7.162927674725023
2010,576U,FMLR,0,45,7.589556656385334,14.229258082826696
2010,577U,FMLR,0,43,4.999902197619491,11.055803552142232
2010,584U,FMLR,0,37,5.746822631913541,10.409644427718623
2010,586U,FMLR,0,32,8.42710729128838,13.414097339041
2010,590U,FMLR,0,32,7.445564318204129,12.504909701046152
2010,592U,FMLR,0,43,7.663263697758162,11.578091838705719
2010,594U,FMLR,0,38,10.111984933463027,15.027421591769137
2010,595U,FMLR,0,44,11.039791451478035,16.51147859567165
2010,596U,FMLR,0,42,10.682812792219933,14.035535442585944
2010,597U,FMLR,0,36,6.867668878707339,11.70216582792391
2010,598U,FMLR,0,35,10.842918710060937,15.958333737873685
2010,599U,FMLR,0,24,8.615599789192041,11.842140050149146
2010,600U,FMLR,0,34,7.732029206200461,13.877047092790422
2010,602U,FMLR,0,37,3.5795101311738797,6.083893683084481
2010,604U,FMLR,0,32,8.180600318409507,12.578307483786059
2010,605H,FMLR,0,8,4.277353689567429,5.306445407621649
2010,605U,FMLR,0,29,9.614820042342975,14.469045685257955
2010,606H,FMLR,0,31,5.498258610205096,11.034063477311395
2010,607U,FMLR,0,41,6.194805194805193,10.631718339785238
2010,608U,FMLR,0,48,9.977589281411152,18.41333461608775
2010,609U,FMLR,0,24,7.526571024449385,11.338784999365384
2010,619U,FMLR,0,44,8.36823345543949,12.263329736112082
2010,620H,FMLR,0,29,6.334163208852004,10.801889146515107
2010,620U,FMLR,0,20,7.795360397680201,11.469901233539359
2010,621U,FMLR,0,36,5.476727961108098,8.91723824861102
2010,622U,FMLR,0,31,8.906594399277324,14.135354634836947
2010,670U,FMLR,0,31,7.735302894658308,12.030766150276692
2010,671U,FMLR,0,32,7.371091187404333,12.048093805526612
2010,673U,FMLR,0,32,7.1594734496589085,13.005922081344771
2010,674U,FMLR,0,36,4.773664646876113,10.195396221962628
2010,675U,FMLR,0,20,6.92506631299735,9.633871735103755
2010,676U,FMLR,0,36,8.036433566433569,13.866528764533177
2010,677U,FMLR,0,41,10.039979785501716,15.909845141241904
2010,682U,FMLR,0,43,11.286363341338346,18.917932684225896
2010,693U,FMLR,0,38,8.344872283644678,12.972750286667146
2010,694U,FMLR,0,44,8.767123287671236,14.556698480744313
2010,695U,FMLR,0,47,7.466045481201536,13.19681424541938
2010,697U,FMLR,0,42,7.616528925619834,14.068497534771387
2010,698U,FMLR,0,39,9.226818006925745,17.052177112701308
2010,709U,FMLR,0,50,5.398479536403609,11.165812032977067
2010,710U,FMLR,0,33,5.189076520878967,8.64642317936234
2010,711U,FMLR,0,49,8.004497526360504,13.82315309861072
2010,712U,FMLR,0,43,7.643981541380941,16.58516744491597
2010,713U,FMLR,0,42,9.81280838465988,17.732962586970554
2010,714U,FMLR,0,39,7.720570264765786,12.9638096524527
2010,715U,FMLR,0,39,4.653304395704259,9.144596722448048
2010,754U,FMLR,0,38,5.70386291276407,9.656787637536086
2010,764U,FMLR,0,39,10.183597168085281,16.53591292038849
2010,766U,FMLR,0,28,10.302189464556688,15.145527625392868
2010,768U,FMLR,0,29,6.79717040190309,12.472627360406724
2010,769U,FMLR,0,22,10.203726708074532,12.745365705024577
